media_id,short_url,date,date(GMT),caption,Caption NYC?,comments_count,likes_count,image_url,video_url,carousel_media,location_id,location_name,location_url,lat,lng,GPS NYC?,user_id,username,full_name,profile_pic_url,profile_url,GPS + Hashtag,st
2.52E+18,https://instagram.com/p/CMDLhrAjBHm,1614974442,3/5/2021,"Easter Bunny left a little more than colourful eggs and chocolate this year!🐰

Use code ""BUNNY"" at checkout to save $$$

Head over to the website to save now!
👑👑👑👑

Thank you for your continued support. 🥰
______________________________________________________

#smallbusiness #shoplocal #plush #boba #bubbletea #moodplush #slime #mommyandme #reels #toronto #cute #princess #entrepreneur",FALSE,0,13,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157008479_914233842662644_7604348417803313381_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=IUqYrGxwPTgAX_nbhT7&oh=cff3630e79ae1213f4c8eaa97c408cac&oe=606D8CDB&ig_cache_key=MjUyMjkxMDkwODY5MjA0MjIxNA%3D%3D.2,https://instagram.fhio2-1.fna.fbcdn.net/v/t50.2886-16/158175971_3880999781987990_3507201848871237728_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjk2MC5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XA2KPCd_5OMAX9Mvvis&vs=17893119589932535_860539083&_nc_vs=HBkcFQAYJEdPT1NiUW1XOW1DdHY4a05BR0E0a09WLUZhd3dia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAEwFQAAJu7isabR7Mg%2FFQIoAkMzLBdAIKp%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&oe=60484649&oh=b0392607bf90cfa91ad5637a9d876277,,,,,,,FALSE,38548615902,piecesbypeyton,Princess Peyton,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/142763514_259434548948510_8163659453224890094_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=QhD5hUAWs34AX_1Mq31&oh=233ad77a9bbdd5a2e4fab24aec1e2d9c&oe=606EB762,https://instagram.com/piecesbypeyton,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLevwBNAW,1614974414,3/5/2021,"Who said chocolate and boba don’t go together? 

Now Introducing one of our seasonal drink series:
 🍫Chocolate Lava Series🍫

a light and savory drink that perfectly combines chocolate and boba together!
Come by and grab one now while supplies last! 

#gongcha  #gongchaworcester #worcester #boba #bubbletea #bobamilktea #milktea",FALSE,0,64,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156494910_176286734088307_7600934356913276786_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=8E7VWGa4VlsAX8JiiaX&oh=0839144fc3fd27fcd6c746ef2cd5d15a&oe=60700B73&ig_cache_key=MjUyMjkxMDcwNzYyNTAyMTQ2Mg%3D%3D.2,,,1.10E+14,Gong Cha,https://instagram.com/explore/locations/109660320935412,42.26032,-71.80328,FALSE,46183021967,gongchaworcester,Gong Cha Worcester,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/155189689_1130139237407471_4899126113047942598_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=sn7VvuopU04AX-LadBj&oh=c3efa741c33211a4c4279c036d4080b0&oe=606D6563,https://instagram.com/gongchaworcester,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLce8r92l,1614974396,3/5/2021,"Un fantastico giveaway per voi ragazzi :) 
1 premio 
4 lenti a contatto annuali KAMEHOUSE
1 parrucca KAMEHOUSEWIGS 
1 gift card per 5 bubble tea omaggio di bubbletearapy ( appena sarà possibile rivedersi in fiera ) e 4 mogu mogu offerti  gentilente da @zakurafood
2 premio 
2 paia di lenti a contatto annuali  e una xs di worbla offerto dalla @gazzettadelcosplay 
3 premio 
Un paio di lenti a contatto con soluzione per lenti 
Come funziona ?
1 tagga 2 amici 
2 segui le pagine: 
@kamehouseshopitaly
@kamehousewigs 
@bubbletearapy 
@zakurafood
3 Crea una story con  L’ hashtag kamehouseshopitaly 

Il giveaway termina il 20 marzo :) 

Buona fortuna :)
#giveaway #kamehouseshopitaly #kamehouse #contest #giveawaykamehouseshopitaly #lentiacontatto #lenti #parrucche #wigs #topstyle #naturalcontactlenses #bubbletearapy #zakurafood #mogumogu #bubbletea #giftcard #cosplayer #cosplay #cosplayshop",FALSE,223,333,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157084756_1669889959850448_3914640888376496940_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=VWnOC__xyD8AX-x9ih_&oh=c6069c123b28c675752407cda34f983f&oe=60711E4B&ig_cache_key=MjUyMjkxMDU1MjE0NDk5MzcwMQ%3D%3D.2,,,,,,,,FALSE,6736624764,kamehouseshopitaly,Kamehouse Shop,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/25023303_178472509554588_2139067427655254016_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=DFropkHyWOAAX_v85yQ&oh=197d9df1fe07dcf3d09c03c47e9d4814&oe=606EE3DD,https://instagram.com/kamehouseshopitaly,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLZAoD9HI,1614974367,3/5/2021,"“Tea-riffic!"" 😆😆😆😆",FALSE,2,81,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156627035_845300799664731_13679265233503283_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=WFr11T1AP68AX-FFemY&oh=6f5e773d9f85af381e3afc5d4a1e0abe&oe=606E7A9D&ig_cache_key=MjUyMjkxMDMxMzQyODI3NTY1Ng%3D%3D.2,,,1.08E+14,Mr. Buncha,https://instagram.com/explore/locations/107569108043040,2.67E-06,-0.000653281,FALSE,43088006053,mrbuncha_nyc,mrbunchanyc@gmail.com,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/132971829_843004616499020_4496212817413381487_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=ADCYACUwkX4AX-3_d4c&oh=d1651a09809c831caa7998c76b8b919f&oe=60703E3F,https://instagram.com/mrbuncha_nyc,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLYR1nvtX,1614974361,3/5/2021,"Happy Fri-yay! Don't forget about the fresh Mochi Donut Holes from @mochiholic available Fri - Sun 5p - 8p!! Pair it with a Boba Tea Jug and you're all set for a Friday night 😁.
-
Promos right now:
1️⃣ Buy One Get One 50% off on any Boba Tea Jug purchase. No promo code needed
2️⃣ $5 off $20 or more purchase with promo code ""𝐅𝐓𝐁𝐅𝐑𝐄𝐌𝐎𝐍𝐓"" for online ordering. 
-
We're open for takeout, online order ahead pick up, and delivery (DoorDash, Grubhub, Postmates, & Ubereats). Hours are Mon - Sun 12p - 10p.
-
Tag @ftbfremont or use #ftbfremont for a chance to get featured!
-
📸 @riceandtravel
▪︎
🏡 Factory Tea Bar
📍 46461 Mission Blvd 7909, Fremont, CA 94539 (inside Warm Springs Plaza)
☎️ (510) 657-8869
🖥 www.ftbfremont.business.site
🛎 Open for takeout, online order ahead pick up, and delivery (DoorDash, Grubhub, Postmates, & Ubereats).
⏰ Hours are Mon - Sun 12p - 10p
.
.
.
.
.
.
.

#boba #bobatea #bobalove #bobaaddict #100eats #bestfoodbayarea #bobameup #yelpbayarea #eeeeeats #bayarealife #bayareabites #eatersf #foodphotooftheday #bestfoodfeed #milktea #bobaaddict #teatime #bubbletea #bubblemilktea #bubbleteaaddict #bobalover #dessert #foodbeast #bayareafoodies #bayareaeats #7x7bayarea #mochi #dessertporn",FALSE,1,42,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156709840_477539779910096_5398007842496638845_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=PlBR_nGXgx4AX97Bqce&oh=f2598aad09222ea5d4382348d87c3e00&oe=607002D3&ig_cache_key=MjUyMjkxMDI2MzE4OTg5NjAyMw%3D%3D.2,,,2.34E+14,Factory Tea Bar -Fremont,https://instagram.com/explore/locations/233816283764836,37.49220844,-121.9279407,FALSE,5372695782,ftbfremont,Factory Tea Bar Fremont,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21911522_882614531888116_2860435119485747200_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=yXOrn7GE0OwAX-Ves3o&oh=0a3c6e538c8c9408df63a826df124cfb&oe=607059EE,https://instagram.com/ftbfremont,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLTW1j6Dp,1614974321,3/5/2021,"Sabe o que chega mais rápido que o fim de semana? Sua combinação! Peça já pelo seu aplicativo de delivery.
#PraCegoVer: Na imagem temos uma mesa de madeira de fundo, e na frente da imagem temos um notebook, uma caderneta e um copo de #Bubblekill: Coconut.
#bbk #bubblekill #bubbletea  #tea #boba #valesulshopping #centervale #bbksjc #sjc",FALSE,0,42,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157206068_271876914342626_4890045696010229557_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lwtQjfzmIE4AX9XhXRi&oh=2aa30aa72c7f3e888f01122834f66a63&oe=606E73E2&ig_cache_key=MjUyMjkwOTkyNDk2MDIxNTI3Mw%3D%3D.2,,,,,,,,FALSE,17052939972,bbk.sjc,Bubblekill SJC,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/66719236_380883289282221_5111204338588450816_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=6B2g3lrWoJAAX-YETuS&oh=c2bc8621c214d8639ada6b7b081ee3d5&oe=606E2009,https://instagram.com/bbk.sjc,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLQcSlsOj,1614974297,3/5/2021,"We can’t think of a time when eating an açaí bowl isn’t acceptable 🍌🍓🫐 .
.
.
.
#delish #froyo #frozenyogurt #newpaltz #sunynewpaltz #bubbletea #acaibowl #smoothie #hudsonvalley #hudsonvalleyfood #hudsonvalleyeats #newyorkfood #newyorkfoodie #newyorkfoodporn #froyoworld #froyolove #froyofriday #bubbletealover #bubbleteatime #frozenyogurtlover #freshfruit #foodgram #thinklocal #thinklocalfirst #HudsonValleyEATS",FALSE,1,77,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157239877_2900667996877769_8327932658148755098_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=oJirBNtaXRwAX9nE70E&oh=b3dee6b119cd59b855ffb0b8b0c6be48&oe=60703E10&ig_cache_key=MjUyMjkwOTcyNDY1NzUwMTA5MQ%3D%3D.2,,,234785,SUNY New Paltz,https://instagram.com/explore/locations/234785,41.74098281,-74.08343192,FALSE,1585050696,delishfrozenyogurt,Delish Frozen Yogurt Café,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/83570219_2657286117641304_5760507225130926080_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=9sIEFiX8cY0AX9U18ZU&oh=eabb7671a76db978d9ff2cbe9bec089b&oe=606F5DE8,https://instagram.com/delishfrozenyogurt,FALSE,OR
2.52E+18,https://instagram.com/p/CMDLKGPpk2h,1614974245,3/5/2021,"TTYLXOX 🙄
.
When you have a outburst of laughter for 40 minutes, and y'all laugh like drugged hyenas, something's wrong...
.
❤
.
.
.
#selfie #selfportrait #selfieofday #photooftheday #picoftheday #pictureoftheday #pic #portuguese #photography #photoshoot #photos #cuteboy #curlyhair #curls #littlemonster #lookdodia #outfitoftheday #ootd #friends #friendship #paris #parisianstyle #bubbletea #boba #parisianlife #thursday #cityphotography #citywalk  #walkinparis #quaideseine",FALSE,13,35,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/e35/156608702_2805662056314416_2283589102423723697_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=a5N3QPb_qrIAX_dXuth&oh=45c2904e769024c8e1adf9098f6a2f88&oe=606F0AF5&ig_cache_key=MjUyMjkwOTI4NDEzOTIwNDMyOA%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/e35/156608702_2805662056314416_2283589102423723697_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=a5N3QPb_qrIAX_dXuth&oh=45c2904e769024c8e1adf9098f6a2f88&oe=606F0AF5&ig_cache_key=MjUyMjkwOTI4NDEzOTIwNDMyOA%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/155948547_254384049628043_1131144433498943119_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=WRGwx8zX7a4AX9F37T0&oh=8be53d29c7e7c4f776eed3dae4f9a863&oe=607132C1&ig_cache_key=MjUyMjkwOTI4NDIxNDU4NzkzOA%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/e35/156325747_434751330940965_120866059834180888_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=eTvH21Z5bVIAX_Bx7zl&oh=f0f0b1ac7384ccb611efdd9fa8bffe3e&oe=60708228&ig_cache_key=MjUyMjkwOTI4NDIzMTMwMDUxMQ%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156673825_266158438387415_6552141421096171026_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=kq9Ai_zJIMwAX9o4eCF&oh=758d1fffe1553f2fbd87d909540718bf&oe=606EA1AC&ig_cache_key=MjUyMjkwOTI4NDIyMzE0NTQ5NA%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157034019_970888070396378_5088575016903873846_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_3lihHe7fv8AX94-3zv&oh=87d258a6049479052ac3a1219333de7f&oe=60700979&ig_cache_key=MjUyMjkwOTI4NDE0NzQ1NjYzOA%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157555112_184031296538391_4800578311785172019_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=o_m_Z8TWhKsAX-al_LV&oh=9c1fb021c7595eda21bd345e221b7622&oe=606DCD9E&ig_cache_key=MjUyMjkwOTI4NDIzOTgyNTMxOQ%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157630006_108751707941225_2571098814085196981_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tSSkkizwTTAAX9jHGNL&oh=b002bf88cf9adef0c6b8b3abcefd0828&oe=606EA5F4&ig_cache_key=MjUyMjkwOTI4NDE4MTAzNjk2OQ%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156979722_733622817357015_1767213458943084566_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=H3TFNQlv2UEAX8bNCbt&oh=764c8b015a210453fbf17c20dd78c9d0&oe=606F2F3D&ig_cache_key=MjUyMjkwOTI4NDE1NjAyNzUzNQ%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156786909_148048763834911_3732727057015880255_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=WjUR-TdEvOsAX_ts5dd&oh=31068d94fa61913e1e2aeccbef9e491d&oe=606F3A31&ig_cache_key=MjUyMjkwOTI4NDE3Mjc0MDkxMw%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156894684_277443987071089_7032992228984687959_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=GFHLkkgSnDsAX-AYTLN&oh=a80004988b4c8a8a65be7a3d5affcb03&oe=606FC26A&ig_cache_key=MjUyMjkwOTI4NDI0ODI5MDE1MQ%3D%3D.2
",6889842,"Paris, France",https://instagram.com/explore/locations/6889842,48.8573,2.3492,FALSE,19311721006,danielspics01,〄 𝔻 𝔸 ℕ 𝕀 𝔼 𝕃,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/156722569_235695948275651_302789655907080007_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=toqQeWKvf7IAX-s1Pba&oh=dbb5df167d3586caf32bfaa1b04bccef&oe=607125C4,https://instagram.com/danielspics01,FALSE,OR
2.52E+18,https://instagram.com/p/CMDK_iypOLS,1614974159,3/5/2021,"I ❤ visiting @sweethoneydessertoc‼️Amazing desserts & delicious drinks always 😍😍

•Brown sugar milk tea boba with Flan😋
•Mixed fruit sago with Coconut milk
•Matcha milk tea boba with Flan

📍GARDEN GROVE CA

#alesfoodieadventures #foodie #lafoodiegirl #hungrygirl #letseat #feedme #bubbletea #bobatime #brownsugarboba #flan #matchamilktea #matchalover #bobalover #bobalife #bobalove #dessert #desserttime #mixedfruitsago #coconutmilk #yummmy #delicious #instadrink #instafood #instagood #foodphotography #sweethoneydessert #ocdesserts #orangecounty #gardengrove #socal",FALSE,5,96,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156461205_3894739183881025_5706994537267623835_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VQW6P0ObBcoAX9ySd65&oh=6e6669c7fd978ba511767944b60b347c&oe=606D529B&ig_cache_key=MjUyMjkwODU1OTMyOTg5MTU1NA%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156461205_3894739183881025_5706994537267623835_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VQW6P0ObBcoAX9ySd65&oh=6e6669c7fd978ba511767944b60b347c&oe=606D529B&ig_cache_key=MjUyMjkwODU1OTMyOTg5MTU1NA%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t50.2886-16/158386846_118762766875321_2324913987365908907_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtLmRlZmF1bHQifQ&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=nZE-5azNjAYAX9AUWbd&vs=17935509961458799_3713502669&_nc_vs=HBksFQAYJEdKN0tjQW01T29pY0Eyd0FBS3N4U0I3MHdFTWdia1lMQUFBRhUAAsgBABUAGCRHQ2Q4VkFteXhETG5qUmdFQU1XZGl6N1lpams3YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACbel%2BuZipDcPxUCKAJDMywXQCy7ZFocrAgYEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&oe=60483E70&oh=0f12f799fe8a51e7e0c9bce75df3182b
",,,,,,FALSE,18364066886,ales_foodie_adventures,Aleee 🇲🇽🇺🇸👸🏼,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117326417_865686860623328_5379590912163813132_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=RGaYe49bbvcAX-Kwnmx&oh=d7fc72eead615de04e3da1b3ea8906f1&oe=606F868D,https://instagram.com/ales_foodie_adventures,FALSE,OR
2.52E+18,https://instagram.com/p/CMDKucVnXpc,1614974019,3/5/2021,Honeydew #bubbletea ❤️🍈🍉,FALSE,0,9,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156964286_253465523068234_911384651118027969_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=GPqvKrAeFPIAX8IEKEY&oh=765ccd6dd8774944820ed223eac97b42&oe=6070994E&ig_cache_key=MjUyMjkwNzM4ODI0NjA2MzcwOA%3D%3D.2,,,,,,,,FALSE,1320634,yanbeauregard,Yan Beauregard,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/139000624_1339106329773815_220632006029852244_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=DDOZ4LSvN9oAX8ibnU1&oh=480c2650ff3847ab3b51dfb9fb701389&oe=606FED3D,https://instagram.com/yanbeauregard,FALSE,OR
2.52E+18,https://instagram.com/p/CMDKScSJGIf,1614973789,3/5/2021,Enjoy & appreciate 💗the little yummy things in life💗 like cookie🍪 'n cream Bubble Tea so yummy! Cookies & Bubble Tea=best combination🤩🧋,FALSE,4,19,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156915056_953179062154883_5283102477546149413_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=lTGcOVRTWB0AX-0Iuyh&oh=63806d8bd5a4db384b0173f168d97adf&oe=606F202D&ig_cache_key=MjUyMjkwNTQ2NDA0MjQ0NzM5MQ%3D%3D.2,,,2.93E+14,Mr Good Tea Hamburg,https://instagram.com/explore/locations/292924551609301,53.56482,9.98396,FALSE,12507193231,bubbleteagirly,Bubble Tea Girly ♡🧋,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/153318373_3830544417034548_7149661693284880887_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=GUZFs58XiLoAX_D-C2_&oh=c3516b5ee03b0f36e6cc30ac8bcef5a3&oe=606D61B2,https://instagram.com/bubbleteagirly,FALSE,OR
2.31E+18,https://instagram.com/p/CAQsB82inzY,1589657884,5/16/2020,"Bring me back to 2019! 😭 
#japantag #japantag2019 #japantagdüsseldorf #japan #düsseldorf #anime #cosplay #kpop #bigbang #blackpink #bts #blackpinkinyourarea #koreanstyle #koreanmakeup #koreanfashion #bluehair #dipdye #bestday #happy #happiness #happyday #noworries #fun #bestfriend #teamatecups #boba #bubbletea #love #best #throwback",FALSE,5,171,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/97230132_263165101541029_8768977420362134414_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Z2T_xC729SkAX9OdZRW&oh=6e5a87c37181dd53a023e0d4e595bc71&oe=606DDBB4&ig_cache_key=MjMxMDU0MDI1Njk0NjU4NDc5Mg%3D%3D.2,,,214512512,"Düsseldorf, Germany",https://instagram.com/explore/locations/214512512,51.2185,6.7805,FALSE,216882485,dilarashba,Dilara ✨,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/133943630_230079192027145_3704694061942419725_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=hYojfyuuwnsAX_9Yz8F&oh=ac4f2d0aa379ae968ac354bff7156bfa&oe=606E0B87,https://instagram.com/dilarashba,FALSE,IN
2.52E+18,https://instagram.com/p/CMDKsdyDyi7,1614974002,3/5/2021,Trying to change a habit of stress eating by painting my cravings. I was going for #tarobubbletea but ended up with something that looks like grape haha 🍇🤦‍♀️🤢 #cravingsbypaint #watercolor #bubbletea,FALSE,0,17,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156695655_1074387193036274_9013618393900385914_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=e7veCyqK8XcAX8_fo6o&oh=e1ea3ac6ffa6c95855b3a8a357bd58f2&oe=606EA391&ig_cache_key=MjUyMjkwNzI1MjM1ODA2NDMxNQ%3D%3D.2,,,,,,,,FALSE,8189029344,exuberantcrafts,Exuberantcrafts,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/36840883_285139612228642_4905876542170595328_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=DCGufeSMFPUAX-RFJAN&oh=d844701a5cd66c0d485b172e07e246a1&oe=6070F53A,https://instagram.com/exuberantcrafts,FALSE,OR
2.52E+18,https://instagram.com/p/CMDKkr4J9Te,1614973939,3/5/2021,"Coconut Bubble Tea with Strawberry & Passion Fruit Boba! 
☀️🧋🥥🍓🤤🤍💯⚠️
#kaoselkhart #ayyooitskaos #downtownelkhart #elkhartbubbletea #bobatea #gatewaymile #bubbletea #boba #michiana #michianalocal #elkhart #elkhartindiana #Indiana #locallove #drinklocal #smallbuisnesslove #instagood",FALSE,0,16,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156559899_246635293796902_501072813734523215_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LN8t03pKq_wAX8JR4ge&oh=e00f4599d167063cd5489e86a6fecdf9&oe=60709F5A&ig_cache_key=MjUyMjkwNjcxNzczNjkxNjE5MA%3D%3D.2,,,7.73E+15,KAO’S,https://instagram.com/explore/locations/7734388913279643,41.68246,-85.97302,FALSE,7945401297,kaoselkhart,Kao's,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/116000871_588072688526249_1050556353767812366_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=1V6Y-cEv8JAAX854H3e&oh=5870b8e066618207e6805c5fafe21033&oe=6070368D,https://instagram.com/kaoselkhart,FALSE,OR
