media_id,pic_id,purl,inst,short_url,date,date(GMT),order,caption,Caption NYC?,comments_count,likes_count,image_url,video_url,carousel_media,location_id,location_name,location_url,lat,lng,GPS NYC?,user_id,username,full_name,profile_pic_url,profile_url,GPS + Hashtag,st
2.52E+18,127,bobapic/127.png,https://instagram.com/p/CMH_oGhFWH2,https://instagram.com/p/CMH_oGhFWH2,1615135972,3/7/2021, Classic Brown Sugar Milk Tea with Jelly,"#TigerSugar
Best Seller 🐯 ($5.65)
•
•
•I got their signature (not pictured) and their best seller. I would get the signature again, it’s such a classic brown sugar milk tea and the best seller taste like coffee and has tiger jelly. Also their boba is smaller that other places, is it just me?•",FALSE,9,54,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157109197_778194619467023_7498737177725469731_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=UHtCtkM7OUkAX89jDmo&oh=4a82ff6d6a71fa43c92b7ae6be9c8be8&oe=606D77B2&ig_cache_key=MjUyNDI2NTk0ODg3MTIyMTc1MA%3D%3D.2,,,,,,,,FALSE,6961708232,annafoodie_,,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/80443009_1059770621029742_4699684482368667648_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=624M5ebnCV8AX_uJ7OK&oh=eb3ea8184371e157fccbd17b2d6f346d&oe=606E0307,https://instagram.com/annafoodie_,FALSE,IL
2.52E+18,129,bobapic/129.png,https://instagram.com/p/CMH4gJDMx-P,https://instagram.com/p/CMH4gJDMx-P,1615132236,3/7/2021,Classic Boba Milk Tea,"Bubble tea 🥤
Today had a bubble tea at  @teasocietyleamingtonspa...amazing!! 
#bubbletea #leamingtonspa #teasociety #brownsugar #loveit",FALSE,0,36,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157430187_211846650686570_6137194272636430242_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ELwZAYVuWlEAX-nsCmZ&oh=6c673165b93cf57f890f484b730a1fbb&oe=607020CD&ig_cache_key=MjUyNDIzNDYxNTUwOTY4ODIwNw%3D%3D.2,,,1.14E+14,Tea Society,https://instagram.com/explore/locations/114069946803277,52.2880189,-1.5350312,FALSE,1484755393,mattea.geranio,Mattea Geranio,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/72186854_384910445796472_6670254201198608384_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=rRjgbArZwYgAX92KH8E&oh=b16f47b57fddf03db2abb42ed1f1dce9&oe=606FC5DC,https://instagram.com/mattea.geranio,FALSE,NJ
2.52E+18,130,bobapic/130.png,https://instagram.com/p/CMH37ZhnwGE,https://instagram.com/p/CMH37ZhnwGE,1615131935,3/7/2021,Thai Tea with Bobas,"Have you tried our Thai tea drinks yet? Comment below what you think! ⬇️
⠀
#boba #bubbletea #bubbletealover #bubbleteaaddict #tea #teatime #thaitea #bobatea #bobalife #nyc #newyork #queens #longislandfoodies #flushing #nj #newjerseyfood #nycfoodie #foodie #foodlover #eeeeeats",TRUE,3,140,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157440965_428045781793505_6750867006341520542_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=yz_ZAa-LTkwAX_Ixp3m&oh=6a83aa5a4c979ec327dc4c945ced3207&oe=606D547E&ig_cache_key=MjUyNDIzMjA5MDU3OTMwNDgzNg%3D%3D.2,,,,,,,,FALSE,2159230042,cocoteausa,CoCo Fresh Tea & Juice NY,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/106697351_210276636870566_559506407173599718_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=bKJewya7gIkAX-esP58&oh=4cb61b1aa143b4469c35d4d72e9b6b0b&oe=606E0041,https://instagram.com/cocoteausa,TRUE,NJ
2.52E+18,131,bobapic/131.png,https://instagram.com/p/CMH3qsdp29m,https://instagram.com/p/CMH3qsdp29m,1615131799,3/7/2021,Boba Milk Tea,"Pogoda w Warszawie coraz bardziej wiosenna (nie licząc temperatury 🥶). Można zauważyć więcej słonecznych dni!
Mamy nadzieję, że szybko to się nie zmieni,
bo nawet nasza herbata lubi te promienie słońca! ☀️

Czy macie jakieś wiosenne zdjęcia z naszą bubbletea, nie koniecznie z tego roku? 😉

Udostępnijcie na IG i nas oznaczcie, a z chęcią pokażemy je na naszym story! Najciekawsze mogą znaleźć się na naszym profilu w formie posta i nagrodzone pyszną bubbletea! 😎

Przypominamy też, że na naszym Facebooku pojawiły się informacje dotyczące eventów na ten miesiąc! 
Znajdziecie je w zakładce wydarzenia!

#bubbletealover #bubbleteatime #instawarsaw #poland #bobatea #milktea #bubbleteainwarsawy #tianfun #warsaw #warsawbubbleta #boba #spring #diybubbletea #bubbletea #tianfun",TRUE,1,932,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157150501_295359888675433_3841292936302317686_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=v_wyMrnlvY8AX9gd4jm&oh=f76b8172c3b0f8fe0b814b2fe5e9a9f9&oe=606DE085&ig_cache_key=MjUyNDIzMDk0MjY4MjczODUzNA%3D%3D.2,,,213326726,"Warsaw, Poland",https://instagram.com/explore/locations/213326726,52.25,21,FALSE,11522621746,tianfun_tea,Tian Fun | Real Bubble Tea,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/140670188_446859873392932_8014733674519179510_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=WCnpJYnls8cAX_B_hol&oh=794c491d0bd5a8ff87ac4d3f2e36b6f8&oe=606EDA2A,https://instagram.com/tianfun_tea,TRUE,NJ
2.52E+18,132,bobapic/132.png,https://instagram.com/p/CMH3dWSHUbt,https://instagram.com/p/CMH3dWSHUbt,1615131689,3/7/2021,Fruit Tea with Milk Foam,"🌸Some goodies comfort your Sunday afternoon.🍀

#bubbletea #milktea #fruittea #tchit #aberdeen #instagood #instadrink #instatea #bobateaart #tapioca #poppingboba #沏茶 #奶茶 #阿伯丁奶茶水果茶",FALSE,0,43,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157833207_515511559431841_3109395562395775638_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=DC6CJpNTB0YAX-EPRWv&oh=ca7546b4c84d1fd7e1bfbc5aadd5f6a7&oe=606FDEA7&ig_cache_key=MjUyNDIzMDAyNTUxMzYxNzEzMw%3D%3D.2,,,1.04E+14,"7Tea Teashop, Aberdeen",https://instagram.com/explore/locations/103628241016183,57.1510704,-2.0938152,FALSE,15242517059,love7tea,TCHIT 沏茶,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/99066301_2711707615728096_7946935742490476544_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=epRDSwooSMgAX8ImpbW&oh=b8ee72d5a2c15b7ab2958fa6cd3c9715&oe=606DE19A,https://instagram.com/love7tea,FALSE,NJ
2.52E+18,135,bobapic/135.png,https://instagram.com/p/CMH3GuzhdO-,https://instagram.com/p/CMH3GuzhdO-,1615131504,3/7/2021,Ice Matcha Latte,"We really enjoyed @nashvilletn latest post about the seasons of Tennessee. 🤣 The spring of deception is upon us...we might as well enjoy it while it's here! ☀️

📸: Iced #matchalatte picture from our graphics designer friend @jss.ky_creates 

#bobalife #teaaddict #tealicious #teaholic #teaforlife #teaenthusiast #teaofinstagram #tealifestyle #instatea #nashville_tn #nashvilletennessee #explorenashville #nashvillelife #nashvillelove #instanashville #visitnashville #shopnashville #eastnasty #eastnashville #bubbletea #instacoffeebreak #teahouse #eastnashvilleshops #shoppesonfatherland #matcha",FALSE,0,25,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/e35/157487704_119503510181735_5053242448627258723_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=MdWVgnnf6a4AX-i0BKJ&oh=e159e2ce41d7136c91bda33c2c56cfeb&oe=606E0171&ig_cache_key=MjUyNDIyODQ3MTI5NTk1NTkwMg%3D%3D.2,,,1.06E+14,"Nashville, Tennessee",https://instagram.com/explore/locations/106220079409935,36.1651,-86.7837,FALSE,9277330696,intlteaandcoffeeco,International Tea & Coffee Co.,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/157259268_746693326031633_1139623262673119560_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=8eTv4PqLwm4AX8BByRn&oh=d6043b098bcb0fe924004a3280b7443e&oe=60701B06,https://instagram.com/intlteaandcoffeeco,FALSE,NJ
2.52E+18,138,bobapic/138.png,https://instagram.com/p/CMHvrY2haSM,https://instagram.com/p/CMHvrY2haSM,1615127610,3/7/2021,Classic Boba Milk Tea,"bubble tea in chinatown with my hunni 🧋💕💖 (big thank u to kevin for treating us!!) 💫
—
#bubbletea #bubbletealover #bubbleteaaddict #bubbleteashop #bobba #bobbatea #meetfresh #meetfresh鮮芋仙 #meetfreshusa #meetfreshslc #slc #gamercouple #gamingcouple #gamingcouples #chinatown #chinatownmarket #chinatownslc #drinkstagram #aesthetic #aestheticpic",FALSE,0,32,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157245165_211635464039065_5870261530596285576_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=dMZM9WLAuqAAX_CLqB-&oh=9d8a9a47cffbd1bdb90b878bb25b74f3&oe=606D5467&ig_cache_key=MjUyNDE5NTgwMTY0MzkyNDM5OA%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157245165_211635464039065_5870261530596285576_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=dMZM9WLAuqAAX_CLqB-&oh=9d8a9a47cffbd1bdb90b878bb25b74f3&oe=606D5467&ig_cache_key=MjUyNDE5NTgwMTY0MzkyNDM5OA%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157267203_464073471413357_6595746699237366419_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=kMBGdUinui8AX9s_Mgy&oh=9a090fba0f243c773bd1ce2c68a658fc&oe=60712110&ig_cache_key=MjUyNDE5NTgwMTYyNzI2OTM1Mw%3D%3D.2
",1.77E+14,My Favorite Place To Be,https://instagram.com/explore/locations/177318298954744,36.01002693,-80.26309293,FALSE,44132605607,trostbolt,smiting my way through SL ✨,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/148934613_1122745998193596_2652985605574860942_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=9bcFo_ZiHBoAX85TTFj&oh=3158174a18d7ffacd892c9eb87f52909&oe=606DB6EF,https://instagram.com/trostbolt,FALSE,PA
2.52E+18,139,bobapic/139.png,https://instagram.com/p/CMHqQU4DZBl,https://instagram.com/p/CMHqQU4DZBl,1615124767,3/7/2021,Classic Milk Tea with Brown Sugar Bobas,#bubbletea #boba #bobatea #milktea #tea #bobalife #bobamilktea #bubbletealover #bobalove #bubble #foodie #bubbleteatime #bobatime #bobaaddict #brownsugar #tapioca #foodporn #coffee #minumankekinian #greentea #bubbles #bubbledrink #thaitea #matcha #bubbleteaaddict #food #bubukminuman #bobalover #instafood #bhfyp,FALSE,2,56,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157174977_438723877189421_295256821511542742_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gwf8RP34DiYAX_MxNgI&oh=a1053423226b2f1d1643bacdb996729c&oe=607128FB&ig_cache_key=MjUyNDE3MTk1MjAyNjU2MzcxNQ%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157174977_438723877189421_295256821511542742_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gwf8RP34DiYAX_MxNgI&oh=a1053423226b2f1d1643bacdb996729c&oe=607128FB&ig_cache_key=MjUyNDE3MTk1MjAyNjU2MzcxNQ%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157170385_885980065580768_937792149309584412_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=x_qmnINysOcAX8-pB3E&oh=f42df4fdb222c9622108941901c5d554&oe=60700EBD&ig_cache_key=MjUyNDE3MTk1MjAwMTQ5OTYxOA%3D%3D.2
",1.01E+14,YiFang Fruit Bubbles Tea,https://instagram.com/explore/locations/101003341885339,51.57928819,0.185931896,FALSE,44590319060,yifangromford,Yifang Bubble Tea- Romford,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/156350781_281541293344824_1681987604454634421_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=Da8jjyo5d5oAX9Ko_Zl&oh=a9ee829335ea93d76664f84c70eb1d88&oe=606ED2F6,https://instagram.com/yifangromford,FALSE,NJ
2.52E+18,140,bobapic/140.png,https://instagram.com/p/CMHpat-hsum,https://instagram.com/p/CMHpat-hsum,1615124328,3/7/2021,Matcha Boba Tea,#bubbletea 🤍,FALSE,0,22,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157384196_1065467750607405_1116798583103793825_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fmiky835YBoAX_-hT_W&oh=30cbb36f9b419a436df5b4a5467e8bc4&oe=60711BAD&ig_cache_key=MjUyNDE2ODI3MjE0NTIwNjE4Mg%3D%3D.2,,,,,,,,FALSE,1456464454,victoria.hln,V i c t o r i a 🍂,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/122138879_3642547552455968_3653483506021480365_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=MzTuGCk11wAAX_xYhyJ&oh=43d8ebf969ef30bacad4993eaa28bc97&oe=606F4E8C,https://instagram.com/victoria.hln,FALSE,NJ
2.52E+18,141,bobapic/141.png,https://instagram.com/p/CMHpUxvhuLI,https://instagram.com/p/CMHpUxvhuLI,1615124279,3/7/2021,Boba Tea with Brown Sugar,#bubbletea #brownsugar #bubletea #bubbletealover #bubbleteabrownsugar #tjasianfusion #paris13,FALSE,0,3,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157350133_902554623824921_5359981918184845279_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_mRL3vtAmq8AX-frzTR&oh=31171542c15bac7d8b3a1fff639de038&oe=606F658D&ig_cache_key=MjUyNDE2Nzg2Mzg3MTY2MDc0NA%3D%3D.2,,,,,,,,FALSE,7148882541,otekeiki,tchea,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/31246164_2029171937336346_3960147433903620096_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=mtsi1S09124AX_t5cca&oh=3f3b809699c1ee9f2cc33887dd8b0b48&oe=606EC7DD,https://instagram.com/otekeiki,FALSE,NJ
2.52E+18,143,bobapic/143.png,https://instagram.com/p/CMGsboCBKTv,https://instagram.com/p/CMGsboCBKTv,1615092354,3/7/2021,Boba Milk Tea,"-IT'S SUNDAY!- 

Varian THAI TEA dari Manja Cheese Tea siap memanjakan diri Anda di hari minggu ini😁
Jangan lupa ada bobanya juga yang siap melengkapi hari Anda🤗
Yuk mari diorder🤗
#purbalinggahits #Purbalingga #Purbalinggaminuman #Purbalinggakuliner #manjacheesetea #manjacheeseteaindo #manjacheeseteapurbalingga#bubbletea",FALSE,0,6,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156998669_1115419158929876_3963024982093625766_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=c14KIciaHE8AX_oACrz&oh=a9d93c67276ccdc4564682ed84b73053&oe=606E6484&ig_cache_key=MjUyMzkwMDA1MDQyMjUzNjY5Nw%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156998669_1115419158929876_3963024982093625766_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=c14KIciaHE8AX_oACrz&oh=a9d93c67276ccdc4564682ed84b73053&oe=606E6484&ig_cache_key=MjUyMzkwMDA1MDQyMjUzNjY5Nw%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156907579_3999622390083453_5148454241024554277_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=wz2EJHuCBh8AX-jhYnD&oh=05c5cac63c3068d8c202acef2c83eaad&oe=606E5703&ig_cache_key=MjUyMzkwMDA1MDQxNDEzMDc2OQ%3D%3D.2
",1016127806,Penambongan,https://instagram.com/explore/locations/1016127806,-7.400836986,109.3680494,FALSE,38502492534,dapurssimbak,Dapur ssi Mbak Est 2020,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/106535307_824002934794399_4555380435992600433_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=7M9a9_BPVOMAX8bkI3C&oh=14c9a519dbffd959a6abacc38af22f17&oe=606E1513,https://instagram.com/dapurssimbak,FALSE,CA
2.52E+18,144,bobapic/144.png,https://instagram.com/p/CMGrxO9ARGl,https://instagram.com/p/CMGrxO9ARGl,1615092006,3/7/2021,Papaya Milk Tea,"📍@orangetea_australia 's seasonal papaya milk is 😊

.

#orangetea #papayamilk#bbt #herbaljelly #bubbletea #papaya #milktea #sunnybank #australia #brisbanecity #brissy",FALSE,0,30,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157807634_748164525829089_7799086291951910919_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=F-muEImqZeMAX_0GbZF&oh=449d6238c1db17de1df9be7f4f3b5d0d&oe=606EBA72&ig_cache_key=MjUyMzg5NzE0MDQ5Nzk0NDk5Nw%3D%3D.2,,,1.49E+14,Orange Tea Australia,https://instagram.com/explore/locations/148656449045211,-27.571666,153.065059,FALSE,40334094930,live_toeat12,I Live To Eat,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117430362_622094748741318_5444437902501243623_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=EJ_CVvkV-EYAX8_xKRs&oh=b4ad298d949cc8870e07c8664cd5a766&oe=6070FA37,https://instagram.com/live_toeat12,FALSE,CA
2.52E+18,147,bobapic/147.png,https://instagram.com/p/CMGrVxNg3bt,https://instagram.com/p/CMGrVxNg3bt,1615091781,3/7/2021,Matcha on top golden Boba,Matcha on top golden bubble (ไม่มีขายนะ) 😂🥰 #วันหยุดคาเฟ่ #wanyudkaffee #bubbletea #matchalatte #cafekalasin #yangtalad #cooffee #tea,FALSE,0,10,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157008486_715002635854443_8386479911991673697_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=tY156zW2o_oAX_HDdKq&oh=8436069da074f0d6a32579ba5c496287&oe=606F5D8B&ig_cache_key=MjUyMzg5NTI1MzEzNjc5OTQ2OQ%3D%3D.2,,,1.01E+14,Wan Yud Kaffee’,https://instagram.com/explore/locations/100830758563055,16.39993963,103.3666956,FALSE,44586189785,wanyud_kaffee,Wan Yud Kaffee,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/141097086_241612477600146_3661322912063496026_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=ZcdxvriXSn4AX-nI1H8&oh=06c91013a56703fefae37a0597da2bd1&oe=606E42D3,https://instagram.com/wanyud_kaffee,FALSE,CA
2.52E+18,148,bobapic/148.png,https://instagram.com/p/CMGmuN0A7tB,https://instagram.com/p/CMGmuN0A7tB,1615089360,3/7/2021,"red, white, mung beans; taro, pandan jelly, coconut milk","📸: @bobadailyy [me]
📍: Bambū - Sacramento, CA
-
drink 🧋: bambu combo
drink description: red, white, mung beans; taro, pandan jelly, coconut milk
personal review: this drink had a bit too many beans for me to enjoy. it was pretty good though. i really enjoyed the pandan jelly and red tapioca! i wish the taro flavors came through though :(
-
tags: #boba #bbt #milktea #bobatea #pearls #tea #bobamilktea #bubblemilktea #bubbletea #bobalife #bobalove #bubbletealover #bobalover #bobatime #bobaislife #milkteaaddict #bobaenthusiast #bobaaddict #explore #bobameup #bobadailyy",FALSE,1,16,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156998663_268425414841412_3165378130173945817_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=MKWpxnKRrrYAX-1Y_C4&oh=270cdabd8493f6beafbddfcef942cd5d&oe=606E05BE&ig_cache_key=MjUyMzg3NDk0Mjg4MjM5Njk5Mw%3D%3D.2,,,,,,,,FALSE,17784737534,bobadailyy,sacramento foodie 💫,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/66480175_675916902820663_1856457845139046400_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=ADMo5C0aP1QAX8rHJvj&oh=0bb543335d0a13a2d5443472f06147b7&oe=607068FC,https://instagram.com/bobadailyy,FALSE,CA
2.52E+18,149,bobapic/149.png,https://instagram.com/p/CMGmqqTAaZJ,https://instagram.com/p/CMGmqqTAaZJ,1615089331,3/7/2021,Tapioca Milk with blow-torched layer of brown sugar and cream ,"Tapioca Milk 🧋
.
The softest boba ever, freshly scooped from the wok of love (pic 2-3). Milk are added and then topped with blow-torched layer of brown sugar and cream 
.
@xingfutang.sydney",FALSE,3,151,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157308363_267926094821962_5862701639286620497_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=3GmSw9sngZMAX9iMRpV&oh=74261e8957b75db3b592ba0ff3480dc4&oe=607089DA&ig_cache_key=MjUyMzg3NDY5NDc4OTI3NzM3MQ%3D%3D.2,,"https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157308363_267926094821962_5862701639286620497_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=3GmSw9sngZMAX9iMRpV&oh=74261e8957b75db3b592ba0ff3480dc4&oe=607089DA&ig_cache_key=MjUyMzg3NDY5NDc4OTI3NzM3MQ%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157948912_5163285063742497_4367182702415898678_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5GCNZi0yGaYAX-CDJzN&oh=e1822466e27360a75c21d15e50d0f265&oe=6070EA02&ig_cache_key=MjUyMzg3NDY5NDcyMjEyOTk0Mg%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157174977_446631333227113_1553453574277365677_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=zPDzE5bQSfoAX9DVw2D&oh=98103da87064dd3312e9fc70be19cce4&oe=606E20A7&ig_cache_key=MjUyMzg3NDY5NDgwNTkzMDc3Nw%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157129175_430809311560172_9121955409221147640_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=yWr1ORhrX4oAX_FtHSg&oh=d0fd17fed83ec7fc1082fe5f636daf49&oe=6070E693&ig_cache_key=MjUyMzg3NDY5NDcwNTE5MDc3Ng%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157688896_444971833481325_4805681138156039988_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=TfIHmV2eFuQAX_DKNBj&oh=e95a60a310c1cd1693b1a53856eecea1&oe=606F3D35&ig_cache_key=MjUyMzg3NDY5NDczODkxNTg5NA%3D%3D.2
",1.10E+14,Xing Fu Tang Sydney,https://instagram.com/explore/locations/110047654124705,-33.87681,151.20546,FALSE,1763192947,widi.gastro.kaiju,Widi Susanto,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/23099299_156080384998421_6530128621128908800_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=EkuhUQk-5KMAX-hbXve&oh=1bd6b83dfde9a4d614ff04dde1d0157b&oe=606E4F78,https://instagram.com/widi.gastro.kaiju,FALSE,CA
2.52E+18,150,bobapic/150.png,https://instagram.com/p/CMGl7igh9S5,https://instagram.com/p/CMGl7igh9S5,1615088945,3/7/2021,Boba Tea,"老虎堂🧋
#bubbletea #dessert #foodie #foodporn #foodphotography #handtalent #streetfood #eat #drink #hkfoodie #mk",FALSE,0,3,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/157292051_269291934604991_9051664492983299882_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=066qTCvq0v0AX_Rt0A1&oh=652495264236583429fd4640ed664c4f&oe=606D5839&ig_cache_key=MjUyMzg3MTQ2MDQxMDc3NDcxMw%3D%3D.2,,,4.03E+14,老虎堂黑糖專売,https://instagram.com/explore/locations/402708890515329,22.305673,114.17086,FALSE,11138225154,foodience.xo,foodience,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/154174182_236166541346919_1397878843974792160_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=pQWj7UjBLUYAX8ur8JB&oh=5548d689afab28edfd016e4837725c49&oe=60708944,https://instagram.com/foodience.xo,FALSE,CA
