media_id,pic_id,purl,url,short_url,date,date(GMT),caption,Caption NYC?,comments_count,likes_count,image_url,video_url,carousel_media,location_id,location_name,location_url,lat,lng,GPS NYC?,user_id,username,full_name,profile_pic_url,profile_url,GPS + Hashtag,st
2.52E+18,316,bobapic/316.png,https://instagram.com/p/CMC0vFnFqaI,https://instagram.com/p/CMC0vFnFqaI,1614962490,3/5/2021,"Is this a good pair?! Mango + Boba 🥭🧋😍
Tag your boba loving friends👇
-
👉 Follow @bobabrief for more 🧋 
👉 Follow @bobabrief for more 🧋
-
📸 @yc_0423 
-

#boba #bobatea #bobamilktea #bobalife #bobalove #bobatime #bobaaddict #bobalover #bobadrinks #bobadrink #bobalovers #bobameup #bobaislife #bobamilk #bobalicious #bobatealover #bobashop #bubbletea #bubbletealover #bubbleteaaddict #bubbleteatime #bubbleteas #bubbletealovers #milktea #milkteatime #milktealover #subtleasiantraits #bobapearls #milkteashop #foodie",FALSE,15,2012,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156891850_1106887046406229_1134444331235756354_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ngHSS20GDFsAX894PY9&oh=ed5b80020fb9a027896895e7e8de112d&oe=606D8A06&ig_cache_key=MjUyMjgxMDY3NTUzOTM4ODA0MA%3D%3D.2,,,,,,,,FALSE,44692216858,bobabrief,Boba Brief,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/125403619_3556575681065763_5568502217945807766_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=EkerpcHIq1MAX9LcXuo&oh=4bc6b196c0897b689bf6d28c4e1b2234&oe=606F25DA,https://instagram.com/bobabrief,FALSE,FL
2.52E+18,219,bobapic/219.png,https://instagram.com/p/CMFei-Alv3M,https://instagram.com/p/CMFei-Alv3M,1615051519,3/6/2021,"Make way for the new Tiger in Town🐅

Today’s the day to celebrate the Grand Opening of 𝐓𝐢𝐠𝐞𝐫 𝐒𝐮𝐠𝐚𝐫 𝐁𝐨𝐬𝐭𝐨𝐧! Stop by and enjoy their selection of Black Sugar Boba drinks! Here’s a personal fave the 𝐁𝐥𝐚𝐜𝐤 𝐒𝐮𝐠𝐚𝐫 𝐁𝐨𝐛𝐚 + 𝐏𝐞𝐚𝐫𝐥 + 𝐂𝐡𝐨𝐜𝐨𝐥𝐚𝐭𝐞 𝐌𝐚𝐥𝐭 𝐌𝐢𝐥𝐤 𝐰𝐢𝐭𝐡 𝐂𝐫𝐞𝐚𝐦 𝐌𝐨𝐮𝐬𝐬𝐞. Visit today at 181 Harvard Avenue, Boston! @tigersugar.usa #TigerSugar #foodforkash",FALSE,92,1040,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157573234_441668700492693_7032862582064393281_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=22Pr4XpZ7fMAX_qjKDe&oh=300e079a1bbe523b9f4154642377ae22&oe=606E8731&ig_cache_key=MjUyMzU1NzUxMDY1MDQ2MTY0NA%3D%3D.2,,,206698624,"Boston, Massachusetts",https://instagram.com/explore/locations/206698624,42.3577,-71.0565,FALSE,10217328093,foodforkash,Kash 🇰🇳 | Food Photography,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/102430782_893876971089798_316924996821712896_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=V4fAPRFt53cAX9Tpss5&oh=34a67e853f4a8fba92d90b9975114d3a&oe=606EB8A5,https://instagram.com/foodforkash,FALSE,NE
2.52E+18,501,bobapic/501.png,https://instagram.com/p/CL-_OfqhDoc,https://instagram.com/p/CL-_OfqhDoc,1614833772,3/4/2021,"Forest Berry Sakura Macchiato with strawberry popping boba to help you prepare for a new day, fresh and sweet! 🥳. 

Jangan lupa cobain variant yang satu ini ya #teamXIBOBA, karena dijamin kesegaran dari manisnya variant Forest Berry Sakura Macchiato bisa bangkitin semangat kalian hari ini dan tentunya makin produktif jalani aktivitas kalian 🥰. 
.
.
#XibobaRoadToJapan #MatchaDalgona #matcha #xibobaindonesia #milktea #bubbletea #boba #vsco #brownsugar #instadaily #jktfoodbang #anakjajan #eatandtreats #eatguide #foodoftheday #drink #foodporn #instafood #hypedrink #popyummy #milk #dalgona #mbventura #kulogroup",FALSE,2,940,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156322753_989367954922866_832857500359270145_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=K7IpHx0qxnwAX_Z0XG1&oh=eaa77d101b3cad71e2ce7614c79e63d8&oe=606EDB94&ig_cache_key=MjUyMTczMDkxNDM3NjIzNTU0OA%3D%3D.2,,,,,,,,FALSE,15845606663,xiboba.indonesia,Indonesia No.1 Boba • XI BO BA,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/66663778_526287034777377_4236223812816863232_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=3743lkUAF_EAX9qCb3l&oh=8a6790f19d47205209497be29fb09add&oe=606F6321,https://instagram.com/xiboba.indonesia,FALSE,CA
2.52E+18,131,bobapic/131.png,https://instagram.com/p/CMH3qsdp29m,https://instagram.com/p/CMH3qsdp29m,1615131799,3/7/2021,"Pogoda w Warszawie coraz bardziej wiosenna (nie licząc temperatury 🥶). Można zauważyć więcej słonecznych dni!
Mamy nadzieję, że szybko to się nie zmieni,
bo nawet nasza herbata lubi te promienie słońca! ☀️

Czy macie jakieś wiosenne zdjęcia z naszą bubbletea, nie koniecznie z tego roku? 😉

Udostępnijcie na IG i nas oznaczcie, a z chęcią pokażemy je na naszym story! Najciekawsze mogą znaleźć się na naszym profilu w formie posta i nagrodzone pyszną bubbletea! 😎

Przypominamy też, że na naszym Facebooku pojawiły się informacje dotyczące eventów na ten miesiąc! 
Znajdziecie je w zakładce wydarzenia!

#bubbletealover #bubbleteatime #instawarsaw #poland #bobatea #milktea #bubbleteainwarsawy #tianfun #warsaw #warsawbubbleta #boba #spring #diybubbletea #bubbletea #tianfun",TRUE,1,932,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157150501_295359888675433_3841292936302317686_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=v_wyMrnlvY8AX9gd4jm&oh=f76b8172c3b0f8fe0b814b2fe5e9a9f9&oe=606DE085&ig_cache_key=MjUyNDIzMDk0MjY4MjczODUzNA%3D%3D.2,,,213326726,"Warsaw, Poland",https://instagram.com/explore/locations/213326726,52.25,21,FALSE,11522621746,tianfun_tea,Tian Fun | Real Bubble Tea,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/140670188_446859873392932_8014733674519179510_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=WCnpJYnls8cAX_B_hol&oh=794c491d0bd5a8ff87ac4d3f2e36b6f8&oe=606EDA2A,https://instagram.com/tianfun_tea,TRUE,NJ
2.52E+18,341,bobapic/341.png,https://instagram.com/p/CMBBWt-hIcJ,https://instagram.com/p/CMBBWt-hIcJ,1614901997,3/4/2021,"solo en Boba Saltillo pasa esto💚💚💚💥💥💥💫💫💫
Oreo Milkshake Con Boba Y nieve.  Ven y pruebalo por tiempo limitado..

#bobasaltillo #bubbletea #mexico🇲🇽 #saltillo #bobalover #photooftheday",FALSE,33,904,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156958675_506425537420352_5304612929147754915_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8K_9L4WwhyUAX_JLQ0f&oh=963f619c6c1395cf6e4ed62bcd765404&oe=6070AE8B&ig_cache_key=MjUyMjMwMzIyNTU0NjQ0MjUwNQ%3D%3D.2,,,1.07E+14,Boba Saltillo,https://instagram.com/explore/locations/106597457820192,25.4234933,-101.0055576,FALSE,39509802934,boba7801,Boba Saltillo,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/116419455_2417760948523764_4006149156137726350_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=mZD4souIOUsAX_NjGcg&oh=cc214e51aeaa8bd2e3c1eb9f7bc7ff63&oe=60706909,https://instagram.com/boba7801,FALSE,NY
2.52E+18,98,bobapic/98.png,https://instagram.com/p/CMIegM5l9kT,https://instagram.com/p/CMIegM5l9kT,1615152160,3/7/2021,"Which is your pick: left or right?! 😍
Tag your boba loving friends👇
-
👉 Follow @bobabrief for more 🧋 
👉 Follow @bobabrief for more 🧋
-
📸 @the_hungrybeast
-

#boba #bobatea #bobamilktea #bobalife #bobalove #bobatime #bobaaddict #bobalover #bobadrinks #bobadrink #bobalovers #bobameup #bobaislife #bobamilk #bobalicious #bobatealover #bobashop #bubbletea #bubbletealover #bubbleteaaddict #bubbleteatime #bubbleteas #bubbletealovers #milktea #milkteatime #milktealover #subtleasiantraits #bobapearls #milkteashop #foodie",FALSE,3,718,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/158436047_831518544095872_7721053333272253293_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=WuKjor4dqukAX8QBHYt&oh=b58702f9ce39ee013468549ece330c6f&oe=607032FB&ig_cache_key=MjUyNDQwMTc0NTQxMDkwNjM4Nw%3D%3D.2,,,,,,,,FALSE,44692216858,bobabrief,Boba Brief,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/125403619_3556575681065763_5568502217945807766_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=EkerpcHIq1MAX9LcXuo&oh=4bc6b196c0897b689bf6d28c4e1b2234&oe=606F25DA,https://instagram.com/bobabrief,FALSE,KS
2.52E+18,99,bobapic/99.png,https://instagram.com/p/CMIegM5l9kT,https://instagram.com/p/CMIegM5l9kT,1615152160,3/7/2021,"Which is your pick: left or right?! 😍
Tag your boba loving friends👇
-
👉 Follow @bobabrief for more 🧋 
👉 Follow @bobabrief for more 🧋
-
📸 @the_hungrybeast
-

#boba #bobatea #bobamilktea #bobalife #bobalove #bobatime #bobaaddict #bobalover #bobadrinks #bobadrink #bobalovers #bobameup #bobaislife #bobamilk #bobalicious #bobatealover #bobashop #bubbletea #bubbletealover #bubbleteaaddict #bubbleteatime #bubbleteas #bubbletealovers #milktea #milkteatime #milktealover #subtleasiantraits #bobapearls #milkteashop #foodie",FALSE,3,718,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/158436047_831518544095872_7721053333272253293_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=WuKjor4dqukAX8QBHYt&oh=b58702f9ce39ee013468549ece330c6f&oe=607032FB&ig_cache_key=MjUyNDQwMTc0NTQxMDkwNjM4Nw%3D%3D.2,,,,,,,,FALSE,44692216858,bobabrief,Boba Brief,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/125403619_3556575681065763_5568502217945807766_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=EkerpcHIq1MAX9LcXuo&oh=4bc6b196c0897b689bf6d28c4e1b2234&oe=606F25DA,https://instagram.com/bobabrief,FALSE,KS
2.52E+18,507,bobapic/507.png,https://instagram.com/p/CL-rqaNA9Y-,https://instagram.com/p/CL-rqaNA9Y-,1614823515,3/4/2021,"Ｇｏｏｄ Ｍｏｒｎｉｎｇ
𝐁𝐮𝐭𝐭𝐞𝐫𝐟𝐥𝐲 𝐏𝐞𝐚 𝐓𝐞𝐚 𝐰𝐢𝐭𝐡 𝐂𝐫𝐞𝐚𝐦 🦋
.
#blue #butterfly #butterflypeaflower #butterflypeatea #bluedrink #cookies #bluerose #blueflower #bluetheme #homecafe #bubbletea #tea #cream #latte #milktea #creamcheese #diy #photography #video #goodmorning #homecafé #homemade #onthetable #onthetableproject #everythingblue #tablesetting #bluemilk #bluebreakfast #breakfast #simplepleasures",FALSE,37,554,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156319481_132357245456558_4162405344047012617_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=eR6IkOeClGUAX_tI9YW&oh=6757b9913ae77ca0f86425ed8adb9963&oe=606D826C&ig_cache_key=MjUyMTY0NDg2OTI4NjQyNDQ0NQ%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156319481_132357245456558_4162405344047012617_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=eR6IkOeClGUAX_tI9YW&oh=6757b9913ae77ca0f86425ed8adb9963&oe=606D826C&ig_cache_key=MjUyMTY0NDg2OTI4NjQyNDQ0NQ%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t50.2886-16/156467218_1082242732289888_7479468695158729978_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY1Ni5jYXJvdXNlbF9pdGVtLmRlZmF1bHQifQ&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nj1X6RJhP5IAX8FI6Oy&vs=17859022130445121_2234305097&_nc_vs=HBksFQAYJEdCS0FVd2xnYjU1RlM5Z0RBUG9zbDNzbWFjeG5ia1lMQUFBRhUAAsgBABUAGCRHRlBEWlFtWG1GX2ZsTXNBQURmYUUtdGhTdkU0YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACaCqc2%2F86u5PxUCKAJDMywXQDcqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&oe=604844B5&oh=ae967c48f68f5542a3a8b99f194ab741
",,,,,,FALSE,45609819579,cafe_made16,cafe_made16,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/150552622_145327740747463_3504505039603756613_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=Zm9zv9D1L80AX961Xif&oh=c01d4870e1e3628b46a9cee7af5fb419&oe=6070865E,https://instagram.com/cafe_made16,FALSE,NY
2.52E+18,264,bobapic/264.png,https://instagram.com/p/CMDdjVmlqEF,https://instagram.com/p/CMDdjVmlqEF,1614983889,3/5/2021,"🐯 TIGER SUGAR 🐯

Finally got to try the famous @tigersugarsocal in Rowland Heights 🥰🥰 i was SOOO excited and I was definitely not disappointed in the drinks 🤤 I loved the brown sugar flavor which was so rich but not too sweet and their milk was super creamy and smooth 😋

One thing that stood out the most was their EGG PUDDING 😋 it was super soft and creamy and it didn't taste gelatinous like egg pudding usually tastes, this one is superior 😤

Thanks for having me @tigersugarsocal 💕
.
.
.
#tigersugar #socaleats #socalfoodie #brownsugar #brownsugarboba #brownsugarlatte #bobaaddict #bobalover #boba #bobaaddiction #bobatea #brownsugarmilktea #brownsugarmilk #milktea #milktealover #bubbletea #laeats #irvinefoodies #oceats #ocfoodies #lafoodie #626eats #foodporn #foodphotography #eatfamous",FALSE,191,530,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157312572_576157926693807_6323866148552116168_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=-tKEWv2PPYIAX_E-yH4&oh=f7d8813f3f4ee4711b1c8accd38834f5&oe=6070CEC8&ig_cache_key=MjUyMjk5MDE4NDcxMjQwNzI5Mg%3D%3D.2,,"https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/157312572_576157926693807_6323866148552116168_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=-tKEWv2PPYIAX_E-yH4&oh=f7d8813f3f4ee4711b1c8accd38834f5&oe=6070CEC8&ig_cache_key=MjUyMjk5MDE4NDcxMjQwNzI5Mg%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156736392_227250649105914_8977705485939814123_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5gE8AMqjOyYAX_kUJYy&oh=f87c5c7419e0bbcd630c26c7be3bee9e&oe=606DDE45&ig_cache_key=MjUyMjk5MDE4NDY4NzQ0NzU3OQ%3D%3D.2
https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156529026_846828132564646_9206637864331280438_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=mRLGnWLfH1UAX-3tVwp&oh=05e2b088cd1543fd657c7194901cea2a&oe=606F9C76&ig_cache_key=MjUyMjk5MDE4NDcwNDAxMDQ0Nw%3D%3D.2
https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156563064_474819353711192_3708039174289776566_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Z9W6XL3Egl8AX_Xl4wM&oh=cbb017a8af7f91385e51a79b9f05aad9&oe=6070874E&ig_cache_key=MjUyMjk5MDE4NDgwNDg0OTk1NA%3D%3D.2
",212999109,"Los Angeles, California",https://instagram.com/explore/locations/212999109,34.0564,-118.2445,FALSE,16982737585,sanfoodiego,Dinh 🌻 SoCal Foodie,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117894552_772754896806631_9068763285612476080_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=YmSJIHv4NGcAX_L7FAP&oh=fb1ca2d75ea709c21bd891af622e8b85&oe=60709464,https://instagram.com/sanfoodiego,FALSE,CA
2.52E+18,538,bobapic/538.png,https://instagram.com/p/CL2vhzwIHMr,https://instagram.com/p/CL2vhzwIHMr,1614557110,3/1/2021,"📷 #Repost @gfree_wanderlust
.
It’s been a while. Picked up my favorite, Taro 💜 

#bubbletea #taro #boba #drinks #glutenfree #gf #gfree #favorite #beverages #food #foodie #foodiesofny #foodiesofinstagram #foodphotography #foodblogger #delicious #chewy #greentea #tea #milktea #asian #glutenfreeproducts #glutenfreelife #glutenfreeeats #goodeats #hungry #wanderlust #explore  #tasty",FALSE,4,514,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/155134673_221073939753282_7844060956719983209_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FAkuMBGa3SwAX_r9sgo&oh=8d31c311dcbc6eb08f8fe2cd4670cd97&oe=60707A7B&ig_cache_key=MjUxOTQxMDA3MzA1NzM5MTQwMw%3D%3D.2,,,,,,,,FALSE,1476259989,bubbleteasupply,Bubble Tea Supply,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/12750158_232266933773028_1066432299_a.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=n7LowzX95dsAX9keQSX&oh=50dde3340401df56097af52fea1e12f6&oe=606D9EEB,https://instagram.com/bubbleteasupply,FALSE,NY
2.52E+18,358,bobapic/358.png,https://instagram.com/p/CL8iArYFX8U,https://instagram.com/p/CL8iArYFX8U,1614751346,3/3/2021,"𝐂𝐫𝐚𝐯𝐢𝐧𝐠 𝐛𝐮𝐛𝐛𝐥𝐞 𝐭𝐞𝐚 𝐟𝐨𝐫 𝐚 𝐰𝐡𝐢𝐥𝐞, 𝐟𝐢𝐧𝐚𝐥𝐥𝐲 𝐠𝐨𝐭 𝐨𝐧𝐞 𝐡𝐞𝐫𝐞, 𝐭𝐡𝐞𝐲 𝐚𝐥𝐬𝐨 𝐡𝐚𝐯𝐞 𝐫𝐞𝐚𝐥𝐥𝐲 𝐠𝐨𝐨𝐝 𝐝𝐞𝐬𝐬𝐞𝐫𝐭𝐬, 𝐜𝐚𝐧'𝐭 𝐰𝐚𝐢𝐭 𝐭𝐨 𝐭𝐫𝐲 𝐬𝐨𝐦𝐞 𝐧𝐞𝐱𝐭 𝐭𝐢𝐦𝐞. 

⭐  𝘍𝘖𝘓𝘓𝘖𝘞 👉 { @outwithair_foodie_nyc }
⭐  𝘍𝘖𝘓𝘓𝘖𝘞 👉 { @outwithair_foodie_nyc }
⭐  𝘍𝘖𝘓𝘓𝘖𝘞 👉 { @outwithair_foodie_nyc }

📍 @cafe_leah 

🧋#bubbletea #globaleats #topfoodielife #globalfoodiesclub #coolfoodies #worldfoodshares #foodiesinternationalchat #koreancafe #bubbleteashop #cafe #bakery #cafeoftheday #honeydewmelon #goodvibes #popular #palisadespark #njfoodie #nycfoodies #nyceater #52grams #foodies #foodie #foodphotography #foodbloggers #drinkporn #outdoorseating #koreanbakery #northjersey #desserts #outwithair",FALSE,170,504,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s750x750/156568244_264405918534941_3686436575545229637_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dlxi1DSiPKQAX9KyKnl&oh=4821f35ff1b6b315db40b9644ed7d2bd&oe=606FF54D&ig_cache_key=MjUyMTAzOTQ3MTU3Njk3MzA3Ng%3D%3D.2,,,702731831,Cafe Leah,https://instagram.com/explore/locations/702731831,40.84661,-73.99931,TRUE,44355851057,outwithair_foodie_nyc,Out with Air,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/128663950_287981549319006_2259689392841826314_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=GL90cFLnBfUAX9tazx4&oh=2d4447f9246a32e5acb481bb25fe5729&oe=606E5060,https://instagram.com/outwithair_foodie_nyc,TRUE,NJ
2.52E+18,500,bobapic/500.png,https://instagram.com/p/CL-_O1TBv10,https://instagram.com/p/CL-_O1TBv10,1614833775,3/4/2021,"Okinawa TimTam Big Boba, perfect combo buat #SahabatKOKUMI pecinta manis yang butuh asupan kebahagiaan. Gimana gak bahagia? Semua aspek dari minuman ini dijamin bikin kamu happy 🥰

Boba yang kenyal bercampur dengan brown sugar yang manis, beragam susu yang gurih, original macchiato Kokumi favorit kita semua, daaan yang terpenting adalah biskuit TimTam yang gak pelit 🍪

Manjakan dirimu dengan kesenangan berlapis dalam segelas Okinawa TimTam Big Boba di gerai KOKUMI kesayanganmu. Tersedia di seluruh gerai KOKUMI di Indonesia 🦄🌈

#BeHappywithKOKUMI #KOKUMI #boba #bobalover #bubbletea #brownsugar #timtam #lotusbiscoff #biscuitseries",FALSE,6,497,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/155900496_898235600938807_8616522823318955966_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=8UWFhugg1_QAX-AHljB&oh=4aaf160c911889635119d760745c1e0b&oe=606F496A&ig_cache_key=MjUyMTczMDkzNzYwNDQ3MjE4MA%3D%3D.2,,,,,,,,FALSE,7245947689,kokumi_id,KOKUMI コクミ,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/32026912_1941653469478157_3698446954775183360_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=NZg0-Is7b1MAX8UCY3R&oh=d001ea3ea3a033ba7f2147435a3df98c&oe=6070A1F4,https://instagram.com/kokumi_id,FALSE,CA
2.52E+18,545,bobapic/545.png,https://instagram.com/p/CL-o3dajY0z,https://instagram.com/p/CL-o3dajY0z,1614822049,3/4/2021,"Make sure to get a beautiful @teahutsf tumbler! Our sleek tumblers are made of glass and are spill proof! Perfect for anyone looking to drink their boba in style 😎
📸Taro Milk Tea 2.0
-
Get one today! Sold at our physical stores! 🍑🍇🍈🍐🍓",FALSE,6,461,https://instagram.fhio2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p750x750/156854178_254004576355319_2412816555192572569_n.jpg?tp=1&_nc_ht=instagram.fhio2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0hk5VdYQc8oAX-T6x7x&oh=4785dab3ba7d7916c10f2f89cfcf0318&oe=60709492&ig_cache_key=MjUyMTYzMjU3NDM4OTcxODMyMw%3D%3D.2,,,2.92E+14,Tea Hut,https://instagram.com/explore/locations/292039514533856,37.78783,-122.44073,FALSE,6235655500,teahutsf,Tea Hut 💯Natural,https://instagram.fhio2-2.fna.fbcdn.net/v/t51.2885-19/s150x150/77230209_828489397580452_873092995019177984_n.jpg?tp=1&_nc_ht=instagram.fhio2-2.fna.fbcdn.net&_nc_ohc=rEDsonh9XCQAX9FZyjg&oh=3eef93b73e2f89d952ac33259155fdf0&oe=606EC9F6,https://instagram.com/teahutsf,FALSE,CA
